channel1,channel2
1.03,1.03
-2.31,-2.31
-6.12,-6.12
-10.16,-10.16
-14.41,-14.41
-19.09,-19.09
-25.0,-25.0
-31.37,-31.37
-38.66,-38.66
-46.63,-46.63
-55.0,-55.0
-63.3,-63.3
-70.75,-70.75
-76.64,-76.64
-80.7,-80.7
-83.23,-83.23
-85.22,-85.22
-87.17,-87.17
-89.09,-89.09
-91.48,-91.48
-94.59,-94.59
-98.65,-98.65
-103.16,-103.16
-107.86,-107.86
-112.76,-112.76
-117.09,-117.09
-121.37,-121.37
-125.33,-125.33
-128.5,-128.5
-131.61,-131.61
-134.43,-134.43
-137.45,-137.45
-140.67,-140.67
-143.34,-143.34
-144.47,-144.47
-144.06,-144.06
-141.89,-141.89
-138.71,-138.71
-134.54,-134.54
-129.64,-129.64
-124.52,-124.52
-120.16,-120.16
-116.09,-116.09
-111.28,-111.28
-104.75,-104.75
-96.52,-96.52
-87.59,-87.59
-79.73,-79.73
-73.94,-73.94
-71.44,-71.44
-71.94,-71.94
-74.94,-74.94
-79.87,-79.87
-85.28,-85.28
-90.62,-90.62
-95.62,-95.62
-100.34,-100.34
-105.0,-105.0
-109.34,-109.34
-112.87,-112.87
-115.62,-115.62
-117.06,-117.06
-116.72,-116.72
-114.62,-114.62
-111.53,-111.53
-107.44,-107.44
-104.12,-104.12
-101.56,-101.56
-100.03,-100.03
-100.0,-100.0
-101.44,-101.44
-103.84,-103.84
-107.47,-107.47
-112.28,-112.28
-118.31,-118.31
-125.25,-125.25
-133.34,-133.34
-141.87,-141.87
-150.53,-150.53
-158.34,-158.34
-164.34,-164.34
-168.97,-168.97
-172.25,-172.25
-175.06,-175.06
-177.0,-177.0
-177.69,-177.69
-177.06,-177.06
-175.69,-175.69
-173.75,-173.75
-171.87,-171.87
-169.69,-169.69
-167.25,-167.25
-165.37,-165.37
-163.44,-163.44
-161.75,-161.75
-159.5,-159.5
-157.06,-157.06
-154.37,-154.37
-151.69,-151.69
-148.69,-148.69
-146.0,-146.0
-142.81,-142.81
-139.62,-139.62
-136.19,-136.19
-133.31,-133.31
-130.62,-130.62
-129.5,-129.5
-129.81,-129.81
-131.37,-131.37
-133.62,-133.62
-135.62,-135.62
-137.06,-137.06
-137.25,-137.25
-136.12,-136.12
-133.25,-133.25
-128.87,-128.87
-123.31,-123.31
-117.75,-117.75
-112.94,-112.94
-109.44,-109.44
-107.25,-107.25
-105.75,-105.75
-105.0,-105.0
-104.0,-104.0
-102.25,-102.25
-99.0,-99.0
-94.56,-94.56
-89.31,-89.31
-84.37,-84.37
-81.0,-81.0
-79.12,-79.12
-79.0,-79.0
-80.12,-80.12
-82.25,-82.25
-84.31,-84.31
-85.81,-85.81
-86.12,-86.12
-85.81,-85.81
-84.81,-84.81
-83.81,-83.81
-82.75,-82.75
-82.0,-82.0
-81.75,-81.75
-82.19,-82.19
-83.12,-83.12
-83.56,-83.56
-83.19,-83.19
-81.81,-81.81
-79.75,-79.75
-77.87,-77.87
-76.06,-76.06
-74.44,-74.44
-72.87,-72.87
-71.25,-71.25
-70.69,-70.69
-71.37,-71.37
-73.25,-73.25
-76.37,-76.37
-79.44,-79.44
-81.5,-81.5
-81.25,-81.25
-78.0,-78.0
-72.06,-72.06
-64.62,-64.62
-56.69,-56.69
-49.63,-49.63
-43.88,-43.88
-39.69,-39.69
-38.0,-38.0
-38.56,-38.56
-40.88,-40.88
-43.69,-43.69
-46.19,-46.19
-48.44,-48.44
-51.13,-51.13
-55.5,-55.5
-61.63,-61.63
-68.94,-68.94
-75.94,-75.94
-80.81,-80.81
-82.69,-82.69
-81.0,-81.0
-76.06,-76.06
-68.94,-68.94
-61.31,-61.31
-54.56,-54.56
-49.06,-49.06
-44.88,-44.88
-41.19,-41.19
-37.06,-37.06
-33.0,-33.0
-28.69,-28.69
-24.12,-24.12
-19.12,-19.12
-13.44,-13.44
-6.31,-6.31
2.06,2.06
11.81,11.81
21.19,21.19
29.06,29.06
33.56,33.56
34.0,34.0
29.69,29.69
21.19,21.19
9.5,9.5
-4.12,-4.12
-18.31,-18.31
-31.69,-31.69
-43.88,-43.88
-54.44,-54.44
-63.44,-63.44
-70.81,-70.81
-76.62,-76.62
-81.87,-81.87
-87.06,-87.06
-91.69,-91.69
-95.5,-95.5
-97.53,-97.53
-97.78,-97.78
-97.0,-97.0
-96.22,-96.22
-95.91,-95.91
-96.37,-96.37
-96.78,-96.78
-96.69,-96.69
-95.84,-95.84
-94.22,-94.22
-91.12,-91.12
-86.0,-86.0
-78.94,-78.94
-70.19,-70.19
-60.75,-60.75
-51.88,-51.88
-44.34,-44.34
-38.84,-38.84
-34.66,-34.66
-31.28,-31.28
-27.12,-27.12
-22.31,-22.31
-16.75,-16.75
-11.75,-11.75
-8.53,-8.53
-6.84,-6.84
-6.19,-6.19
-6.03,-6.03
-5.59,-5.59
-5.44,-5.44
-5.53,-5.53
-5.62,-5.62
-5.72,-5.72
-5.31,-5.31
-4.12,-4.12
-1.75,-1.75
1.12,1.12
4.0,4.0
5.56,5.56
5.62,5.62
4.19,4.19
2.0,2.0
0.09,0.09
-1.78,-1.78
-3.16,-3.16
-4.03,-4.03
-4.37,-4.37
-3.47,-3.47
-1.83,-1.83
0.3,0.3
2.66,2.66
5.25,5.25
8.31,8.31
11.84,11.84
15.59,15.59
19.06,19.06
22.23,22.23
24.89,24.89
27.0,27.0
28.34,28.34
28.92,28.92
30.0,30.0
31.8,31.8
35.08,35.08
39.33,39.33
44.28,44.28
49.69,49.69
55.28,55.28
60.81,60.81
65.3,65.3
69.22,69.22
72.84,72.84
76.94,76.94
81.22,81.22
85.2,85.2
87.38,87.38
86.79,86.79
83.93,83.93
79.59,79.59
75.02,75.02
70.23,70.23
65.23,65.23
60.02,60.02
55.09,55.09
50.45,50.45
45.84,45.84
41.77,41.77
38.23,38.23
34.97,34.97
31.73,31.73
28.27,28.27
24.33,24.33
20.18,20.18
15.55,15.55
10.98,10.98
6.44,6.44
2.69,2.69
0.22,0.22
-0.47,-0.47
0.84,0.84
3.39,3.39
6.17,6.17
8.17,8.17
8.9,8.9
9.13,9.13
8.85,8.85
8.07,8.07
7.3,7.3
8.28,8.28
14.0,14.0
27.92,27.92
51.46,51.46
81.28,81.28
110.05,110.05
131.31,131.31
143.09,143.09
150.75,150.75
161.07,161.07
179.26,179.26
204.52,204.52
230.75,230.75
248.47,248.47
249.99,249.99
233.71,233.71
205.54,205.54
175.34,175.34
152.14,152.14
140.14,140.14
137.72,137.72
139.05,139.05
137.1,137.1
126.15,126.15
105.28,105.28
78.08,78.08
51.12,51.12
32.64,32.64
27.84,27.84
37.32,37.32
55.96,55.96
73.92,73.92
81.45,81.45
71.66,71.66
42.94,42.94
-0.77,-0.77
-51.34,-51.34
-99.43,-99.43
-138.57,-138.57
-165.08,-165.08
-180.07,-180.07
-185.9,-185.9
-185.4,-185.4
-181.12,-181.12
-175.11,-175.11
-167.62,-167.62
-158.43,-158.43
-147.55,-147.55
-136.74,-136.74
-127.52,-127.52
-120.86,-120.86
-116.23,-116.23
-111.89,-111.89
-106.06,-106.06
-98.03,-98.03
-87.55,-87.55
-75.16,-75.16
-62.37,-62.37
-50.43,-50.43
-41.1,-41.1
-34.34,-34.34
-29.4,-29.4
-24.48,-24.48
-19.37,-19.37
-14.05,-14.05
-8.77,-8.77
-4.79,-4.79
-1.6,-1.6
0.31,0.31
0.71,0.71
-0.39,-0.39
-2.99,-2.99
-7.06,-7.06
-11.59,-11.59
-16.34,-16.34
-20.53,-20.53
-23.44,-23.44
-24.55,-24.55
-23.92,-23.92
-22.53,-22.53
-20.91,-20.91
-18.53,-18.53
-11.94,-11.94
6.11,6.11
41.98,41.98
96.27,96.27
162.05,162.05
227.45,227.45
282.98,282.98
324.95,324.95
356.75,356.75
385.94,385.94
415.56,415.56
443.09,443.09
462.06,462.06
467.05,467.05
455.91,455.91
431.05,431.05
396.86,396.86
356.91,356.91
313.78,313.78
268.5,268.5
222.08,222.08
174.81,174.81
128.19,128.19
84.73,84.73
48.16,48.16
21.66,21.66
5.65,5.65
-0.72,-0.72
0.47,0.47
6.91,6.91
15.27,15.27
23.82,23.82
30.53,30.53
33.42,33.42
31.04,31.04
23.42,23.42
10.62,10.62
-9.57,-9.57
-40.33,-40.33
-81.54,-81.54
-129.62,-129.62
-178.23,-178.23
-220.38,-220.38
-252.61,-252.61
-274.5,-274.5
-287.91,-287.91
-295.65,-295.65
-299.77,-299.77
-301.06,-301.06
-300.29,-300.29
-296.74,-296.74
-290.92,-290.92
-283.36,-283.36
-275.83,-275.83
-268.57,-268.57
-262.09,-262.09
-255.63,-255.63
-248.94,-248.94
-242.28,-242.28
-236.13,-236.13
-230.01,-230.01
-223.66,-223.66
-217.33,-217.33
-210.78,-210.78
-204.26,-204.26
-197.76,-197.76
-191.8,-191.8
-186.11,-186.11
-181.44,-181.44
-177.54,-177.54
-174.65,-174.65
-172.75,-172.75
-171.35,-171.35
-170.69,-170.69
-170.5,-170.5
-170.8,-170.8
-170.55,-170.55
-169.3,-169.3
-166.52,-166.52
-162.5,-162.5
-156.98,-156.98
-150.99,-150.99
-144.8,-144.8
-138.87,-138.87
-133.48,-133.48
-129.12,-129.12
-125.05,-125.05
-120.47,-120.47
-114.44,-114.44
-107.42,-107.42
-99.47,-99.47
-90.81,-90.81
-81.48,-81.48
-71.72,-71.72
-61.53,-61.53
-51.17,-51.17
-41.66,-41.66
-33.23,-33.23
-26.11,-26.11
-20.31,-20.31
-15.81,-15.81
-11.86,-11.86
-7.92,-7.92
-4.03,-4.03
0.34,0.34
4.16,4.16
7.44,7.44
10.44,10.44
13.16,13.16
15.84,15.84
18.03,18.03
19.91,19.91
21.03,21.03
21.91,21.91
22.75,22.75
23.84,23.84
25.44,25.44
27.75,27.75
31.53,31.53
36.0,36.0
41.72,41.72
47.84,47.84
53.94,53.94
59.94,59.94
64.87,64.87
69.28,69.28
72.87,72.87
76.41,76.41
80.69,80.69
86.37,86.37
93.03,93.03
99.84,99.84
106.06,106.06
110.97,110.97
114.84,114.84
117.37,117.37
119.16,119.16
121.12,121.12
124.31,124.31
129.19,129.19
136.03,136.03
144.25,144.25
153.41,153.41
162.94,162.94
172.12,172.12
180.69,180.69
188.19,188.19
194.25,194.25
199.56,199.56
204.75,204.75
209.12,209.12
212.94,212.94
215.19,215.19
215.87,215.87
215.75,215.75
215.37,215.37
214.94,214.94
214.5,214.5
214.25,214.25
214.5,214.5
215.19,215.19
215.62,215.62
215.0,215.0
213.37,213.37
211.5,211.5
209.81,209.81
209.12,209.12
209.62,209.62
211.87,211.87
215.31,215.31
218.94,218.94
222.5,222.5
225.0,225.0
226.94,226.94
227.87,227.87
228.19,228.19
227.5,227.5
226.06,226.06
224.31,224.31
222.56,222.56
220.75,220.75
219.0,219.0
217.44,217.44
216.56,216.56
216.75,216.75
217.87,217.87
219.94,219.94
221.94,221.94
224.16,224.16
226.06,226.06
227.44,227.44
228.25,228.25
227.5,227.5
224.75,224.75
220.25,220.25
214.22,214.22
208.25,208.25
203.28,203.28
200.59,200.59
200.37,200.37
202.16,202.16
205.37,205.37
208.78,208.78
212.12,212.12
214.91,214.91
217.66,217.66
220.56,220.56
222.69,222.69
223.72,223.72
222.75,222.75
219.75,219.75
214.72,214.72
207.72,207.72
198.0,198.0
185.59,185.59
170.25,170.25
152.28,152.28
132.22,132.22
110.81,110.81
88.08,88.08
64.8,64.8
41.22,41.22
17.34,17.34
-6.06,-6.06
-28.27,-28.27
-48.25,-48.25
-65.55,-65.55
-80.42,-80.42
-93.16,-93.16
-104.75,-104.75
-115.23,-115.23
-124.59,-124.59
-132.36,-132.36
-139.03,-139.03
-145.37,-145.37
-151.12,-151.12
-156.56,-156.56
-161.67,-161.67
-166.96,-166.96
-172.67,-172.67
-179.31,-179.31
-186.11,-186.11
-192.82,-192.82
-198.43,-198.43
-201.97,-201.97
-203.45,-203.45
-203.12,-203.12
-201.53,-201.53
-198.91,-198.91
-195.29,-195.29
-189.68,-189.68
-181.83,-181.83
-172.03,-172.03
-160.8,-160.8
-149.39,-149.39
-138.31,-138.31
-129.07,-129.07
-122.38,-122.38
-118.75,-118.75
-117.62,-117.62
-118.74,-118.74
-121.58,-121.58
-125.37,-125.37
-130.62,-130.62
-137.55,-137.55
-146.64,-146.64
-156.87,-156.87
-167.0,-167.0
-176.5,-176.5
-184.14,-184.14
-189.67,-189.67
-192.89,-192.89
-193.78,-193.78
-192.66,-192.66
-189.25,-189.25
-184.09,-184.09
-177.47,-177.47
-169.11,-169.11
-159.56,-159.56
-149.58,-149.58
-139.17,-139.17
-128.83,-128.83
-117.55,-117.55
-105.87,-105.87
-94.03,-94.03
-82.78,-82.78
-72.37,-72.37
-63.05,-63.05
-54.8,-54.8
-47.88,-47.88
-42.0,-42.0
-36.92,-36.92
-31.89,-31.89
-27.39,-27.39
-23.44,-23.44
-21.25,-21.25
-20.09,-20.09
-19.69,-19.69
-20.05,-20.05
-21.37,-21.37
-24.22,-24.22
-28.5,-28.5
-33.0,-33.0
-36.47,-36.47
-37.66,-37.66
-37.06,-37.06
-35.94,-35.94
-35.63,-35.63
-37.53,-37.53
-40.91,-40.91
-45.25,-45.25
-48.81,-48.81
-50.56,-50.56
-49.78,-49.78
-46.78,-46.78
-42.78,-42.78
-38.81,-38.81
-35.88,-35.88
-33.97,-33.97
-32.81,-32.81
-32.44,-32.44
-31.53,-31.53
-29.66,-29.66
-26.03,-26.03
-20.91,-20.91
-15.38,-15.38
-9.59,-9.59
-3.66,-3.66
2.5,2.5
9.09,9.09
16.12,16.12
23.09,23.09
29.75,29.75
36.34,36.34
41.88,41.88
45.84,45.84
47.75,47.75
47.16,47.16
45.03,45.03
41.94,41.94
38.63,38.63
34.81,34.81
31.31,31.31
28.06,28.06
25.59,25.59
24.16,24.16
23.22,23.22
22.28,22.28
21.37,21.37
20.69,20.69
19.53,19.53
17.62,17.62
14.72,14.72
10.84,10.84
6.25,6.25
1.22,1.22
-3.53,-3.53
-8.0,-8.0
-11.41,-11.41
-13.78,-13.78
-14.91,-14.91
-16.0,-16.0
-17.34,-17.34
-18.91,-18.91
-21.47,-21.47
-24.47,-24.47
-28.22,-28.22
-32.44,-32.44
-36.84,-36.84
-41.22,-41.22
-44.78,-44.78
-47.56,-47.56
-50.06,-50.06
-52.28,-52.28
-54.72,-54.72
-57.63,-57.63
-60.75,-60.75
-64.34,-64.34
-68.12,-68.12
-72.12,-72.12
-75.31,-75.31
-78.25,-78.25
-80.59,-80.59
-81.94,-81.94
-81.75,-81.75
-79.56,-79.56
-75.12,-75.12
-68.72,-68.72
-61.34,-61.34
-54.31,-54.31
-47.81,-47.81
-43.34,-43.34
-40.44,-40.44
-38.81,-38.81
-37.91,-37.91
-36.53,-36.53
-34.91,-34.91
-33.56,-33.56
-33.19,-33.19
-33.84,-33.84
-35.72,-35.72
-38.59,-38.59
-42.16,-42.16
-45.94,-45.94
-48.19,-48.19
-48.41,-48.41
-46.13,-46.13
-41.84,-41.84
-36.34,-36.34
-30.91,-30.91
-26.0,-26.0
-22.37,-22.37
-20.06,-20.06
-19.0,-19.0
-18.69,-18.69
-18.37,-18.37
-18.31,-18.31
-18.25,-18.25
-19.44,-19.44
-22.12,-22.12
-26.75,-26.75
-33.34,-33.34
-42.16,-42.16
-52.59,-52.59
-64.19,-64.19
-75.41,-75.41
-85.28,-85.28
-93.53,-93.53
-99.97,-99.97
-104.31,-104.31
-107.09,-107.09
-108.09,-108.09
-108.31,-108.31
-107.78,-107.78
-106.22,-106.22
-103.16,-103.16
-99.12,-99.12
-94.34,-94.34
-89.87,-89.87
-85.66,-85.66
-82.22,-82.22
-79.03,-79.03
-75.37,-75.37
-71.0,-71.0
-65.91,-65.91
-60.09,-60.09
-54.06,-54.06
-48.34,-48.34
-43.16,-43.16
-38.5,-38.5
-34.16,-34.16
-30.34,-30.34
-27.06,-27.06
-24.53,-24.53
-23.06,-23.06
-21.56,-21.56
-20.09,-20.09
-17.89,-17.89
-15.69,-15.69
-14.02,-14.02
-12.84,-12.84
-12.19,-12.19
-11.55,-11.55
-11.39,-11.39
-11.75,-11.75
-12.84,-12.84
-13.69,-13.69
-14.77,-14.77
-15.58,-15.58
-16.87,-16.87
-18.67,-18.67
-20.69,-20.69
-22.69,-22.69
-24.17,-24.17
-25.12,-25.12
-25.58,-25.58
-26.02,-26.02
-26.2,-26.2
-26.12,-26.12
-25.3,-25.3
-23.47,-23.47
-20.66,-20.66
-16.37,-16.37
-11.13,-11.13
-5.42,-5.42
0.48,0.48
6.33,6.33
11.38,11.38
15.63,15.63
18.83,18.83
20.75,20.75
22.66,22.66
24.79,24.79
27.15,27.15
29.98,29.98
32.54,32.54
34.56,34.56
35.81,35.81
37.05,37.05
38.27,38.27
40.22,40.22
42.64,42.64
46.04,46.04
50.15,50.15
54.22,54.22
58.23,58.23
62.21,62.21
65.64,65.64
68.52,68.52
70.13,70.13
69.95,69.95
67.77,67.77
64.09,64.09
58.95,58.95
52.58,52.58
45.52,45.52
38.52,38.52
32.57,32.57
28.17,28.17
25.56,25.56
23.97,23.97
22.89,22.89
21.57,21.57
19.5,19.5
16.7,16.7
13.43,13.43
10.18,10.18
6.96,6.96
4.27,4.27
2.1,2.1
-0.3,-0.3
-2.92,-2.92
-5.78,-5.78
-8.1,-8.1
-9.9,-9.9
-11.44,-11.44
-12.71,-12.71
-13.71,-13.71
-13.96,-13.96
-13.44,-13.44
-11.94,-11.94
-9.94,-9.94
-7.46,-7.46
-4.75,-4.75
-1.07,-1.07
3.08,3.08
7.44,7.44
11.76,11.76
16.04,16.04
20.28,20.28
24.73,24.73
28.63,28.63
32.24,32.24
35.56,35.56
38.85,38.85
42.36,42.36
45.32,45.32
47.75,47.75
49.15,49.15
50.28,50.28
50.64,50.64
50.75,50.75
50.34,50.34
50.18,50.18
50.01,50.01
50.09,50.09
49.41,49.41
48.48,48.48
47.04,47.04
46.12,46.12
45.2,45.2
44.02,44.02
42.6,42.6
40.69,40.69
38.79,38.79
36.65,36.65
34.27,34.27
30.41,30.41
25.59,25.59
19.05,19.05
11.82,11.82
4.41,4.41
-2.2,-2.2
-6.98,-6.98
-8.98,-8.98
-8.2,-8.2
-5.44,-5.44
-1.94,-1.94
1.52,1.52
4.7,4.7
7.86,7.86
10.48,10.48
12.33,12.33
13.66,13.66
14.47,14.47
15.77,15.77
17.81,17.81
20.58,20.58
24.32,24.32
28.02,28.02
31.69,31.69
35.56,35.56
39.4,39.4
44.19,44.19
50.43,50.43
58.61,58.61
68.45,68.45
78.7,78.7
87.59,87.59
94.63,94.63
99.1,99.1
101.27,101.27
101.89,101.89
101.74,101.74
101.09,101.09
99.91,99.91
97.74,97.74
94.07,94.07
87.92,87.92
79.82,79.82
69.77,69.77
58.81,58.81
47.19,47.19
35.16,35.16
23.25,23.25
11.94,11.94
0.73,0.73
-10.13,-10.13
-20.39,-20.39
-29.05,-29.05
-35.13,-35.13
-38.65,-38.65
-39.38,-39.38
-38.34,-38.34
-36.31,-36.31
-33.05,-33.05
-29.3,-29.3
-24.84,-24.84
-20.92,-20.92
-17.78,-17.78
-15.91,-15.91
-15.06,-15.06
-14.97,-14.97
-14.87,-14.87
-14.77,-14.77
-14.42,-14.42
-14.07,-14.07
-14.47,-14.47
-16.37,-16.37
-18.99,-18.99
-21.84,-21.84
-23.91,-23.91
-25.21,-25.21
-25.49,-25.49
-25.02,-25.02
-23.3,-23.3
-20.08,-20.08
-16.15,-16.15
-11.99,-11.99
-8.13,-8.13
-5.05,-5.05
-2.99,-2.99
-1.95,-1.95
-2.18,-2.18
-3.65,-3.65
-6.61,-6.61
-9.78,-9.78
-13.43,-13.43
-16.8,-16.8
-19.62,-19.62
-21.42,-21.42
-22.2,-22.2
-21.98,-21.98
-21.0,-21.0
-20.52,-20.52
-20.05,-20.05
-19.58,-19.58
-18.6,-18.6
-16.39,-16.39
-12.95,-12.95
-8.52,-8.52
-3.15,-3.15
3.68,3.68
11.2,11.2
18.65,18.65
25.77,25.77
32.08,32.08
36.83,36.83
39.52,39.52
39.94,39.94
38.34,38.34
35.51,35.51
32.44,32.44
29.15,29.15
26.13,26.13
23.63,23.63
21.91,21.91
21.45,21.45
22.24,22.24
23.52,23.52
25.03,25.03
26.03,26.03
27.01,27.01
27.73,27.73
28.69,28.69
29.13,29.13
29.82,29.82
30.5,30.5
31.41,31.41
32.07,32.07
32.21,32.21
30.84,30.84
28.49,28.49
25.15,25.15
21.34,21.34
17.55,17.55
14.31,14.31
11.84,11.84
10.39,10.39
9.45,9.45
9.02,9.02
8.34,8.34
7.41,7.41
5.99,5.99
4.34,4.34
1.95,1.95
-0.92,-0.92
-4.52,-4.52
-8.32,-8.32
-12.09,-12.09
-15.58,-15.58
-19.28,-19.28
-22.45,-22.45
-25.09,-25.09
-26.94,-26.94
-28.52,-28.52
-29.59,-29.59
-30.39,-30.39
-30.68,-30.68
-30.46,-30.46
-29.74,-29.74
-28.27,-28.27
-26.07,-26.07
-23.12,-23.12
-19.7,-19.7
-16.31,-16.31
-12.95,-12.95
-9.62,-9.62
-6.31,-6.31
-2.79,-2.79
1.2,1.2
4.41,4.41
6.59,6.59
6.75,6.75
5.15,5.15
1.82,1.82
-2.23,-2.23
-6.25,-6.25
-9.73,-9.73
-12.17,-12.17
-13.84,-13.84
-14.74,-14.74
-15.88,-15.88
-16.52,-16.52
-16.38,-16.38
-15.51,-15.51
-14.38,-14.38
-13.27,-13.27
-12.66,-12.66
-12.8,-12.8
-13.95,-13.95
-15.32,-15.32
-16.44,-16.44
-16.04,-16.04
-13.64,-13.64
-9.52,-9.52
-4.42,-4.42
0.87,0.87
6.37,6.37
12.06,12.06
18.7,18.7
27.03,27.03
36.78,36.78
48.69,48.69
61.72,61.72
75.13,75.13
87.66,87.66
97.3,97.3
102.84,102.84
103.33,103.33
99.53,99.53
92.76,92.76
84.04,84.04
75.38,75.38
67.04,67.04
59.27,59.27
51.3,51.3
43.16,43.16
34.58,34.58
26.08,26.08
18.89,18.89
14.02,14.02
12.2,12.2
13.38,13.38
17.81,17.81
24.19,24.19
30.76,30.76
36.27,36.27
40.22,40.22
42.38,42.38
43.01,43.01
42.63,42.63
41.24,41.24
39.36,39.36
37.25,37.25
34.64,34.64
30.81,30.81
25.01,25.01
16.75,16.75
6.07,6.07
-5.77,-5.77
-18.49,-18.49
-30.6,-30.6
-42.09,-42.09
-52.97,-52.97
-62.74,-62.74
-71.67,-71.67
-79.5,-79.5
-85.25,-85.25
-89.68,-89.68
-92.81,-92.81
-96.15,-96.15
-100.69,-100.69
-106.67,-106.67
-114.09,-114.09
-121.17,-121.17
-126.91,-126.91
-130.59,-130.59
-131.96,-131.96
-131.05,-131.05
-128.87,-128.87
-126.2,-126.2
-123.03,-123.03
-119.38,-119.38
-114.23,-114.23
-106.87,-106.87
-97.56,-97.56
-86.82,-86.82
-75.67,-75.67
-66.1,-66.1
-59.36,-59.36
-55.68,-55.68
-55.27,-55.27
-57.85,-57.85
-62.41,-62.41
-67.66,-67.66
-72.6,-72.6
-76.49,-76.49
-78.83,-78.83
-80.39,-80.39
-80.92,-80.92
-79.18,-79.18
-71.95,-71.95
-53.52,-53.52
-19.0,-19.0
30.45,30.45
83.2,83.2
123.7,123.7
141.82,141.82
142.0,142.0
139.4,139.4
150.81,150.81
181.59,181.59
223.56,223.56
257.62,257.62
269.07,269.07
254.89,254.89
226.54,226.54
200.16,200.16
186.25,186.25
186.43,186.43
194.09,194.09
201.89,201.89
207.35,207.35
213.22,213.22
221.51,221.51
231.94,231.94
241.99,241.99
250.91,250.91
260.21,260.21
272.88,272.88
290.65,290.65
312.46,312.46
332.78,332.78
345.86,345.86
347.77,347.77
339.11,339.11
323.22,323.22
304.43,304.43
285.52,285.52
264.74,264.74
235.36,235.36
190.21,190.21
126.69,126.69
47.73,47.73
-41.51,-41.51
-132.68,-132.68
-217.5,-217.5
-289.01,-289.01
-341.07,-341.07
-371.36,-371.36
-380.31,-380.31
-372.12,-372.12
-349.96,-349.96
-317.95,-317.95
-280.92,-280.92
-245.45,-245.45
-218.25,-218.25
-203.27,-203.27
-202.66,-202.66
-213.77,-213.77
-229.23,-229.23
-237.28,-237.28
-229.47,-229.47
-207.94,-207.94
-180.83,-180.83
-155.44,-155.44
-133.01,-133.01
-111.26,-111.26
-83.44,-83.44
-44.37,-44.37
6.86,6.86
63.86,63.86
113.84,113.84
143.59,143.59
146.3,146.3
125.47,125.47
91.55,91.55
54.17,54.17
18.64,18.64
-13.58,-13.58
-43.25,-43.25
-71.39,-71.39
-97.77,-97.77
-122.37,-122.37
-146.27,-146.27
-169.64,-169.64
-192.3,-192.3
-211.45,-211.45
-225.16,-225.16
-233.2,-233.2
-238.39,-238.39
-244.23,-244.23
-253.75,-253.75
-268.87,-268.87
-290.09,-290.09
-317.06,-317.06
-346.48,-346.48
-373.84,-373.84
-396.39,-396.39
-414.17,-414.17
-429.23,-429.23
-442.83,-442.83
-453.25,-453.25
-457.0,-457.0
-452.14,-452.14
-440.27,-440.27
-424.93,-424.93
-411.92,-411.92
-403.47,-403.47
-398.03,-398.03
-390.34,-390.34
-374.9,-374.9
-349.3,-349.3
-317.12,-317.12
-284.7,-284.7
-258.28,-258.28
-239.8,-239.8
-227.22,-227.22
-216.71,-216.71
-204.52,-204.52
-188.9,-188.9
-169.65,-169.65
-147.05,-147.05
-120.89,-120.89
-90.2,-90.2
-54.52,-54.52
-16.16,-16.16
19.36,19.36
45.29,45.29
57.98,57.98
59.05,59.05
54.1,54.1
49.44,49.44
48.31,48.31
51.68,51.68
59.02,59.02
68.27,68.27
77.69,77.69
85.5,85.5
92.23,92.23
100.14,100.14
111.95,111.95
128.16,128.16
147.94,147.94
169.0,169.0
187.36,187.36
199.03,199.03
200.8,200.8
193.03,193.03
177.03,177.03
155.44,155.44
130.75,130.75
105.5,105.5
82.5,82.5
65.16,65.16
55.5,55.5
52.16,52.16
51.84,51.84
50.25,50.25
41.94,41.94
24.69,24.69
0.09,0.09
-27.28,-27.28
-52.13,-52.13
-70.5,-70.5
-80.22,-80.22
-80.81,-80.81
-74.66,-74.66
-64.28,-64.28
-52.75,-52.75
-42.06,-42.06
-32.97,-32.97
-25.44,-25.44
-18.97,-18.97
-12.59,-12.59
-6.25,-6.25
0.53,0.53
7.53,7.53
14.44,14.44
21.03,21.03
27.56,27.56
33.75,33.75
39.69,39.69
45.25,45.25
50.81,50.81
56.25,56.25
61.69,61.69
66.81,66.81
72.12,72.12
76.87,76.87
81.81,81.81
86.19,86.19
90.75,90.75
95.0,95.0
99.25,99.25
103.44,103.44
107.25,107.25
111.06,111.06
114.87,114.87
118.31,118.31
121.69,121.69
125.06,125.06
128.37,128.37
131.62,131.62
134.62,134.62
137.5,137.5
139.87,139.87
142.44,142.44
144.75,144.75
146.94,146.94
149.19,149.19
151.56,151.56
153.69,153.69
156.0,156.0
159.25,159.25
165.19,165.19
175.81,175.81
193.62,193.62
221.69,221.69
261.19,261.19
307.81,307.81
351.25,351.25
382.94,382.94
400.81,400.81
409.19,409.19
412.94,412.94
413.06,413.06
408.44,408.44
398.75,398.75
386.06,386.06
376.25,376.25
374.56,374.56
382.94,382.94
399.69,399.69
420.5,420.5
439.69,439.69
452.81,452.81
458.44,458.44
458.06,458.06
454.5,454.5
449.75,449.75
443.62,443.62
434.0,434.0
419.62,419.62
402.19,402.19
385.37,385.37
373.12,373.12
367.69,367.69
368.87,368.87
374.62,374.62
381.87,381.87
388.5,388.5
393.5,393.5
396.44,396.44
397.0,397.0
395.25,395.25
392.25,392.25
389.69,389.69
390.44,390.44
396.56,396.56
409.0,409.0
427.69,427.69
451.0,451.0
475.75,475.75
498.5,498.5
515.81,515.81
525.62,525.62
527.19,527.19
